Provider,Storage_Needs,Supports_Encryption,CPU_Speed,Price_Per_Hour,Service_Model_Score,Activity_Field
Google Cloud,451.0,0,2.1,7.0,3,Bank
Azure,233.0,1,3.9,6.2,1,Education
Azure,1595.6,1,3.7,3.3,5,IT
Google Cloud,1172.0,0,3.5,7.1,1,IT
AWS,1113.7,1,4.0,3.5,4,IT
AWS,1329.6,1,3.9,2.0,5,Education
Azure,846.1,1,4.6,3.5,5,Education
Private Cloud,800.0,1,5.0,2.4,4,Bank
Google Cloud,1375.0,1,2.4,7.0,3,IT
Google Cloud,2000.0,1,4.9,3.5,5,Bank
Azure,2000.0,1,3.3,3.5,5,IT
Azure,1209.8,1,3.0,3.4,5,IT
Azure,2000.0,1,4.4,3.5,5,Education
Private Cloud,689.0,0,4.0,7.5,3,Development
Azure,800.0,1,2.3,6.2,1,Medicine
AWS,374.0,0,2.7,7.2,1,IT
AWS,344.0,1,3.1,6.3,2,Education
Azure,1433.8,1,4.8,1.9,5,Telecom
Private Cloud,1285.3,1,4.1,1.7,5,IT
Google Cloud,576.0,1,4.2,6.3,1,Education
Google Cloud,800.0,1,3.0,1.9,4,IT
Azure,376.0,1,3.3,6.7,3,Development
Private Cloud,2000.0,1,5.0,1.8,5,Bank
Azure,2000.0,1,3.6,3.4,4,IT
Google Cloud,2000.0,1,5.0,3.2,4,IT
Azure,2000.0,1,3.4,2.9,5,Bank
Google Cloud,1773.0,0,2.7,7.2,2,Development
Azure,2000.0,1,3.4,2.1,4,Development
Google Cloud,2000.0,1,3.7,3.5,5,IT
Google Cloud,262.0,0,3.7,7.3,3,IT
AWS,2000.0,1,3.6,3.5,4,Development
Private Cloud,800.0,1,4.0,2.3,4,IT
Private Cloud,1914.8,1,4.7,3.5,5,IT
AWS,1276.0,0,2.2,7.3,1,Medicine
Private Cloud,235.0,1,4.5,7.3,3,Development
Google Cloud,948.0,1,3.0,3.5,4,Development
Private Cloud,2000.0,1,5.0,2.4,5,Medicine
Google Cloud,235.0,0,3.5,6.8,1,Telecom
Private Cloud,2000.0,1,3.0,3.5,5,IT
Google Cloud,800.0,1,3.0,2.6,5,IT
Google Cloud,1843.5,1,3.7,2.1,4,Medicine
AWS,800.0,1,4.2,1.4,5,Education
Google Cloud,2000.0,1,3.6,3.5,4,Other
AWS,2000.0,1,3.0,2.8,5,Bank
Azure,1086.0,1,3.5,7.1,2,Development
Private Cloud,1537.6,1,5.0,2.3,4,Education
Google Cloud,771.0,0,2.1,5.3,1,Education
AWS,1623.6,1,3.5,3.5,4,Telecom
Private Cloud,475.0,1,3.3,6.6,2,IT
Google Cloud,2000.0,1,4.4,3.5,4,Education
Private Cloud,606.0,0,2.9,6.2,1,Education
AWS,936.8,1,3.0,2.6,4,Medicine
Azure,2000.0,1,4.1,2.7,5,Education
Azure,2000.0,1,5.0,2.0,4,Education
Google Cloud,2000.0,1,3.6,1.8,5,IT
Azure,1701.8,1,3.0,1.6,5,IT
Azure,2000.0,1,5.0,2.4,5,Education
Google Cloud,2000.0,1,3.0,2.0,4,IT
Private Cloud,845.0,0,3.4,5.8,1,Education
AWS,800.0,1,3.0,2.4,5,Medicine
AWS,1653.3,1,4.9,3.5,5,IT
Azure,1204.0,1,4.2,3.0,5,Education
Google Cloud,2000.0,1,4.8,3.5,4,Telecom
Google Cloud,881.1,1,3.8,2.0,5,Bank
Private Cloud,2000.0,1,4.9,2.7,5,Education
AWS,2000.0,1,4.9,3.5,4,Education
AWS,1614.1,1,5.0,3.5,4,Development
Azure,800.0,1,4.3,2.0,4,Bank
Google Cloud,2000.0,1,4.5,2.3,5,Telecom
AWS,806.2,1,3.7,3.3,5,Other
Private Cloud,492.0,1,2.2,6.1,2,IT
AWS,2000.0,1,3.9,2.7,5,Telecom
Private Cloud,2000.0,1,4.3,2.5,5,IT
Private Cloud,1072.0,1,2.3,7.5,1,IT
Private Cloud,800.0,1,4.8,2.9,5,Bank
Google Cloud,2000.0,1,4.6,3.5,4,Bank
Private Cloud,2000.0,1,4.8,3.2,4,Bank
AWS,2000.0,1,5.0,2.3,5,Development
Google Cloud,2000.0,1,4.0,3.5,4,Telecom
Private Cloud,1289.0,1,2.0,6.9,3,IT
AWS,1315.4,1,4.5,2.4,4,Medicine
Google Cloud,2000.0,1,3.6,3.5,5,Bank
Google Cloud,1272.2,1,3.6,3.3,5,Development
Private Cloud,1523.5,1,3.1,3.5,5,Education
Google Cloud,800.0,1,3.4,2.4,5,Development
AWS,1008.3,1,3.0,2.9,5,Bank
AWS,800.0,1,3.9,2.5,4,Medicine
Private Cloud,1072.0,1,2.3,7.5,3,Education
Azure,1108.1,1,5.0,3.5,5,IT
Google Cloud,2000.0,1,3.2,2.9,4,Other
Private Cloud,2000.0,1,4.0,1.8,5,Medicine
Google Cloud,248.0,0,2.8,6.7,3,Bank
Private Cloud,800.0,1,5.0,3.0,4,IT
AWS,970.0,0,2.1,5.6,1,Other
Private Cloud,455.0,1,4.2,6.3,3,Bank
Private Cloud,1511.1,1,4.9,3.5,4,IT
Google Cloud,1724.9,1,5.0,2.5,5,Education
Azure,2000.0,1,4.0,2.4,4,IT
Azure,2000.0,1,3.2,3.0,5,IT
Google Cloud,537.0,0,2.0,5.1,1,IT
Google Cloud,811.0,0,2.2,7.0,3,Education
Google Cloud,1868.9,1,3.5,3.3,4,Bank
Google Cloud,1763.2,1,4.2,2.0,4,IT
AWS,1387.1,1,5.0,2.9,4,IT
AWS,2000.0,1,3.3,3.5,5,Bank
Azure,1003.0,0,3.7,6.5,3,IT
Google Cloud,2000.0,1,3.7,1.9,5,Telecom
AWS,1380.2,1,4.5,1.9,5,IT
Private Cloud,638.0,1,2.4,7.4,2,Education
Azure,2000.0,1,3.0,3.5,5,Bank
Google Cloud,1939.7,1,3.0,2.1,5,Education
Google Cloud,800.0,1,4.8,3.5,4,Telecom
Google Cloud,2000.0,1,3.0,3.3,5,Bank
Google Cloud,1769.9,1,4.1,2.6,4,Medicine
AWS,2000.0,1,3.0,3.2,4,Bank
Google Cloud,1471.1,1,3.5,3.3,4,Education
AWS,2000.0,1,3.0,2.4,4,Bank
Azure,1560.4,1,3.0,1.9,5,Bank
AWS,800.0,1,3.0,2.0,5,Development
Google Cloud,578.0,0,2.4,7.2,3,IT
AWS,435.0,0,3.0,6.2,3,IT
Google Cloud,708.0,0,2.2,5.6,2,Education
Google Cloud,930.3,1,3.9,2.9,5,Education
AWS,2000.0,1,3.4,2.1,5,Medicine
AWS,1843.2,1,4.0,2.1,4,Education
Private Cloud,2000.0,1,4.6,2.1,4,IT
Private Cloud,2000.0,1,4.1,3.5,4,IT
Google Cloud,1355.9,1,5.0,2.2,5,Development
Azure,1989.6,1,3.0,3.5,4,Education
Azure,1000.8,1,3.4,2.3,4,Telecom
Google Cloud,2000.0,1,3.8,2.5,4,IT
Private Cloud,984.0,1,2.2,6.8,3,Bank
Azure,2000.0,1,3.0,2.5,5,Telecom
Azure,309.0,1,2.2,6.8,2,IT
Private Cloud,2000.0,1,5.0,2.2,4,IT
AWS,1428.1,1,4.8,3.5,5,IT
Private Cloud,2000.0,1,4.7,1.6,4,Education
Azure,800.0,1,5.0,3.5,4,Education
AWS,800.0,1,3.3,2.1,5,Bank
AWS,2000.0,1,3.4,2.0,4,IT
Google Cloud,2000.0,1,3.2,2.3,5,Other
Private Cloud,1908.3,1,4.2,2.1,5,Telecom
Private Cloud,2000.0,1,4.1,3.5,5,IT
Azure,1017.8,1,4.6,2.6,4,IT
Azure,2000.0,1,3.0,3.3,5,IT
Private Cloud,1274.9,1,3.5,3.3,5,Education
Google Cloud,800.0,1,3.0,2.6,5,Education
Azure,2000.0,1,3.0,2.2,4,Bank
Private Cloud,1267.4,1,4.4,2.3,4,Bank
Private Cloud,1898.2,1,3.0,3.5,5,Development
AWS,2000.0,1,3.9,3.1,4,Medicine
Azure,1880.5,1,4.4,3.5,5,IT
AWS,988.5,1,4.2,2.7,4,IT
AWS,1077.4,1,4.2,3.5,4,IT
Google Cloud,1379.7,1,5.0,3.5,4,Education
AWS,2000.0,1,3.8,2.5,5,Bank
Azure,800.0,1,4.5,2.9,4,Other
AWS,1975.0,1,3.0,3.5,4,Education
Private Cloud,1046.0,0,2.1,7.3,3,Development
Azure,1599.6,1,4.2,2.8,5,Telecom
Google Cloud,2000.0,1,3.7,1.8,5,IT
Private Cloud,1706.0,1,4.6,3.5,5,Education
Google Cloud,800.0,1,5.0,3.5,5,Education
Google Cloud,965.8,1,4.9,3.5,4,Bank
Google Cloud,489.0,0,4.1,6.0,2,Medicine
Azure,459.0,1,4.3,7.4,2,IT
Google Cloud,1705.7,1,4.5,3.2,4,Medicine
Azure,800.0,1,3.4,3.5,5,Medicine
AWS,2000.0,1,3.0,2.3,5,Education
Azure,2000.0,1,4.3,3.5,5,Bank
Private Cloud,1565.0,1,3.5,3.5,4,Education
Azure,2000.0,1,3.0,3.5,4,Bank
Google Cloud,293.0,0,3.7,5.6,2,Bank
AWS,301.0,0,3.3,6.6,2,IT
AWS,1042.0,0,3.6,7.5,1,Other
AWS,2000.0,1,3.0,1.9,4,Medicine
AWS,800.0,1,3.2,2.2,4,IT
Azure,1526.8,1,3.1,3.5,5,Bank
Private Cloud,852.0,1,3.4,7.2,3,IT
AWS,1294.0,1,2.3,6.9,2,IT
Private Cloud,311.0,1,2.3,6.1,3,Telecom
AWS,1758.0,0,2.5,7.3,3,Bank
Google Cloud,800.0,1,4.7,3.5,4,IT
AWS,1318.0,1,5.0,3.0,5,Education
Google Cloud,2000.0,1,4.0,3.5,4,Medicine
Private Cloud,2000.0,1,3.5,3.5,5,Telecom
Azure,906.2,1,3.2,2.6,5,Other
Azure,862.4,1,5.0,3.4,4,Development
Private Cloud,924.9,1,3.0,2.6,5,Other
Azure,271.0,0,3.6,6.5,2,Medicine
AWS,800.0,1,3.7,2.0,4,Telecom
Azure,2000.0,1,4.0,3.5,4,Telecom
Private Cloud,2000.0,1,3.0,3.5,5,Education
Private Cloud,864.6,1,3.2,3.5,4,Development
Google Cloud,2000.0,1,4.3,2.9,4,Development
Azure,2000.0,1,5.0,2.8,5,Bank
AWS,2000.0,1,4.3,2.3,5,Bank
AWS,2000.0,1,3.4,3.5,4,Development
Private Cloud,2000.0,1,3.0,3.5,4,IT
Azure,250.0,1,3.3,5.8,1,Telecom
Google Cloud,800.0,1,3.8,2.5,4,Bank
Google Cloud,800.0,1,4.4,3.2,4,Medicine
Azure,800.0,1,3.0,2.2,5,Education
Private Cloud,2000.0,1,4.3,3.5,4,Development
Private Cloud,2000.0,1,3.3,3.5,5,Medicine
Azure,1901.2,1,3.8,2.9,4,Education
Azure,893.2,1,3.0,2.1,5,IT
Google Cloud,800.0,1,4.7,3.3,4,Telecom
Private Cloud,1056.0,1,4.3,1.5,4,Telecom
Private Cloud,891.0,0,4.4,6.7,3,Education
Private Cloud,800.0,1,3.8,2.1,4,Education
Google Cloud,210.0,0,2.6,4.9,2,IT
Azure,1107.0,0,3.1,6.4,2,IT
AWS,2000.0,1,3.0,1.5,5,Medicine
Private Cloud,1376.5,1,4.0,3.4,5,Development
AWS,437.0,0,3.0,7.3,2,Education
AWS,2000.0,1,3.0,3.5,5,Education
Private Cloud,2000.0,1,3.0,2.3,5,Medicine
Google Cloud,1272.4,1,5.0,3.0,4,Other
Private Cloud,1465.0,0,2.1,6.2,3,IT
Google Cloud,883.5,1,4.8,2.3,4,IT
Private Cloud,1897.9,1,5.0,2.9,4,IT
Google Cloud,1144.2,1,4.4,2.3,4,Education
Google Cloud,800.0,1,3.3,2.6,5,IT
AWS,1396.0,0,3.9,6.9,1,IT
Private Cloud,1975.1,1,3.0,2.3,4,Education
AWS,993.3,1,4.1,2.5,5,IT
AWS,859.6,1,4.7,2.3,4,IT
Azure,2000.0,1,3.5,2.2,4,IT
AWS,439.0,1,2.4,6.2,3,Development
AWS,1926.7,1,4.1,2.3,5,Development
Azure,1675.0,0,2.1,6.7,2,IT
Google Cloud,818.0,1,3.5,7.5,3,Education
Azure,1695.8,1,4.3,2.6,5,Other
AWS,2000.0,1,3.0,3.5,5,Telecom
AWS,1626.6,1,5.0,3.5,5,Bank
Private Cloud,2000.0,1,4.5,3.5,4,Bank
Private Cloud,2000.0,1,5.0,3.5,4,IT
Private Cloud,503.0,0,3.2,6.5,3,Education
AWS,800.0,1,4.7,3.1,4,Medicine
Google Cloud,350.0,1,3.9,7.3,1,Medicine
Private Cloud,373.0,1,3.1,5.7,2,Bank
Google Cloud,1172.5,1,3.0,3.2,4,Education
AWS,2000.0,1,3.7,3.5,5,IT
Azure,2000.0,1,3.6,1.9,4,Education
AWS,340.0,1,3.2,6.8,2,Education
Private Cloud,1462.3,1,4.4,3.5,5,IT
Google Cloud,1172.0,0,3.5,7.1,1,Bank
Private Cloud,1290.4,1,3.3,2.7,4,Bank
Google Cloud,2000.0,1,3.3,2.9,5,IT
Azure,800.0,1,4.9,3.0,5,IT
AWS,1432.8,1,4.3,2.0,5,Education
Google Cloud,2000.0,1,3.3,3.5,4,Education
Private Cloud,2000.0,1,3.3,3.3,5,Bank
AWS,800.0,1,3.9,1.8,4,Telecom
Azure,463.0,0,2.1,6.3,3,IT
Azure,1644.7,1,5.0,3.5,5,Medicine
Google Cloud,1153.8,1,5.0,1.9,4,Education
Google Cloud,832.6,1,5.0,3.5,4,Education
AWS,2000.0,1,3.0,2.1,5,Other
Google Cloud,1189.0,0,2.5,7.2,3,IT
Private Cloud,2000.0,1,4.4,2.8,5,Development
AWS,2000.0,1,4.2,1.9,5,Education
Azure,1161.6,1,3.0,1.7,5,Education
AWS,800.0,1,4.2,2.8,5,IT
AWS,1952.6,1,3.0,1.6,5,Medicine
Google Cloud,1331.0,0,2.3,7.0,3,Development
Private Cloud,1238.1,1,3.6,3.2,4,IT
Azure,1117.0,1,4.8,1.9,4,IT
Azure,2000.0,1,4.4,3.5,5,Medicine
Private Cloud,1751.7,1,4.5,3.5,5,Telecom
Private Cloud,1177.5,1,4.0,2.4,5,IT
Private Cloud,2000.0,1,3.0,3.3,5,Medicine
AWS,2000.0,1,3.0,2.9,5,Education
Google Cloud,2000.0,1,3.4,3.5,5,Bank
AWS,2000.0,1,3.0,3.5,5,Bank
Private Cloud,1197.1,1,5.0,3.4,4,Bank
Azure,1616.5,1,3.0,2.1,4,Development
Azure,1527.0,0,2.1,6.3,3,Development
AWS,1992.0,0,3.1,7.3,2,IT
Private Cloud,1241.2,1,3.0,3.5,5,Medicine
Private Cloud,2000.0,1,3.1,3.0,5,IT
AWS,2000.0,1,4.6,2.4,4,IT
Private Cloud,1186.9,1,4.8,3.1,4,Bank
AWS,2000.0,1,3.9,3.5,5,Medicine
AWS,358.0,1,3.1,6.3,1,Education
AWS,2000.0,1,3.7,2.6,5,IT
Google Cloud,1620.1,1,4.2,2.6,4,IT
Azure,314.0,1,2.0,5.3,3,Development
Google Cloud,2000.0,1,3.6,3.5,4,Medicine
Google Cloud,241.0,1,2.6,7.3,2,IT
Google Cloud,2000.0,1,3.0,1.6,4,Education
Private Cloud,800.0,1,3.6,2.8,5,Education
Private Cloud,1744.5,1,3.0,2.0,4,IT
Google Cloud,1186.0,1,3.1,6.9,3,Education
Google Cloud,1892.6,1,4.9,3.5,5,Telecom
AWS,1652.8,1,5.0,2.8,5,IT
Private Cloud,991.0,0,3.4,6.6,1,IT
Azure,1122.6,1,4.4,3.4,5,Education
AWS,1364.4,1,3.7,2.3,5,Medicine
Azure,972.9,1,4.2,2.4,4,Education
Private Cloud,1755.9,1,3.0,1.6,4,Education
Google Cloud,1255.9,1,3.1,3.4,5,IT
Private Cloud,2000.0,1,3.6,2.9,5,IT
Private Cloud,1729.0,0,2.3,6.9,2,IT
Azure,1844.6,1,3.9,3.5,5,Development
AWS,2000.0,1,3.8,3.5,4,IT
AWS,1453.3,1,4.1,3.5,4,IT
AWS,493.0,0,2.9,6.4,2,IT
AWS,800.0,1,3.0,1.8,4,Bank
AWS,2000.0,1,4.3,3.5,5,Development
Private Cloud,2000.0,1,3.7,3.5,5,IT
Azure,2000.0,1,3.2,3.4,5,IT
AWS,1153.1,1,3.0,2.5,5,Education
Google Cloud,1406.8,1,3.0,3.5,4,IT
Google Cloud,1189.0,0,2.5,7.2,3,Medicine
Private Cloud,1323.0,0,2.1,6.4,3,IT
Azure,1317.6,1,3.0,2.6,4,IT
AWS,2000.0,1,5.0,2.3,4,Bank
Private Cloud,1336.0,0,3.7,6.7,1,Medicine
Azure,2000.0,1,3.3,3.2,4,Medicine
Google Cloud,1245.0,1,2.4,7.4,3,Bank
Private Cloud,2000.0,1,3.8,3.5,5,Bank
AWS,1417.0,1,4.9,3.5,4,Education
Azure,2000.0,1,4.8,2.7,5,Development
Private Cloud,2000.0,1,4.0,3.5,4,Medicine
AWS,2000.0,1,3.9,3.5,4,Medicine
Private Cloud,2000.0,1,3.3,1.9,4,IT
Private Cloud,1784.9,1,4.8,2.3,4,Medicine
Google Cloud,2000.0,1,5.0,1.4,5,Bank
Azure,2000.0,1,3.4,3.5,4,Medicine
Azure,795.0,1,2.2,7.0,2,Telecom
Private Cloud,1374.0,1,3.8,7.5,1,IT
AWS,2000.0,1,4.2,3.5,5,IT
AWS,864.7,1,4.5,3.3,4,IT
Private Cloud,1987.0,1,3.0,2.0,4,Education
Azure,2000.0,1,3.6,3.3,5,Bank
Private Cloud,1405.0,1,2.7,7.5,1,Bank
Google Cloud,1239.2,1,5.0,3.0,5,Medicine
Google Cloud,2000.0,1,4.1,2.7,5,Telecom
AWS,1340.1,1,3.0,2.3,4,Education
AWS,809.9,1,3.0,2.9,5,Development
Google Cloud,2000.0,1,3.4,2.9,4,IT
Private Cloud,1335.2,1,4.6,3.5,4,Bank
Private Cloud,1061.0,0,2.9,6.8,1,Medicine
Azure,1345.6,1,3.0,1.9,4,Telecom
Azure,1921.4,1,3.0,2.0,5,IT
AWS,1334.5,1,4.3,3.5,5,IT
AWS,609.0,1,3.4,7.0,1,Telecom
AWS,1973.4,1,3.0,3.5,5,Medicine
Private Cloud,1299.2,1,5.0,3.5,5,Medicine
Private Cloud,800.0,1,3.0,1.8,4,Bank
AWS,2000.0,1,4.9,1.8,4,Telecom
AWS,1156.0,0,2.6,6.5,2,IT
AWS,948.6,1,3.7,2.6,5,Medicine
Azure,1488.4,1,3.9,3.5,5,IT
Azure,1390.0,1,3.0,7.3,2,Education
Azure,1910.9,1,5.0,3.5,5,Education
Google Cloud,1298.5,1,3.6,2.9,4,Medicine
Private Cloud,1693.5,1,3.0,1.9,4,IT
AWS,1189.4,1,3.7,2.1,4,Telecom
AWS,2000.0,1,3.0,3.4,4,Development
Google Cloud,1614.8,1,3.0,2.3,5,Education
AWS,2000.0,1,4.7,3.3,4,Education
Private Cloud,611.0,0,4.5,6.0,3,IT
Google Cloud,2000.0,1,4.5,3.5,5,Medicine
AWS,391.0,0,4.2,6.5,2,Medicine
Google Cloud,800.0,1,5.0,3.5,5,IT
Private Cloud,1322.9,1,3.0,1.7,5,Bank
Private Cloud,800.0,1,4.0,3.5,4,Development
Google Cloud,1232.0,1,5.0,2.1,4,Education
Azure,2000.0,1,5.0,2.9,4,IT
Private Cloud,1394.2,1,3.0,3.4,5,Telecom
Private Cloud,998.2,1,4.0,2.5,4,IT
Private Cloud,1375.4,1,3.5,2.3,5,Education
Azure,1567.1,1,3.0,1.7,4,Medicine
Azure,800.0,1,4.8,2.6,5,Bank
Private Cloud,2000.0,1,3.0,1.9,4,Bank
Private Cloud,2000.0,1,4.5,3.1,4,Medicine
AWS,2000.0,1,3.0,1.9,5,IT
Google Cloud,1564.1,1,4.4,3.5,5,IT
Azure,1109.0,0,3.4,6.7,2,Education
Azure,2000.0,1,3.0,2.2,4,IT
Google Cloud,1239.6,1,4.5,3.0,5,IT
Azure,2000.0,1,3.2,3.5,4,Development
Private Cloud,800.0,1,3.0,2.7,5,IT
Private Cloud,991.0,0,3.1,5.8,3,Education
Azure,2000.0,1,4.7,3.5,4,Medicine
Google Cloud,2000.0,1,3.6,3.4,5,Development
AWS,800.0,1,4.0,2.1,4,Education
Azure,940.6,1,4.3,3.0,4,IT
Azure,1633.1,1,3.8,3.5,4,Medicine
Google Cloud,1075.0,1,4.1,3.5,5,Education
Azure,1916.9,1,5.0,3.3,5,IT
AWS,1264.0,0,3.2,6.7,1,Education
AWS,2000.0,1,5.0,3.2,5,Bank
Azure,2000.0,1,5.0,3.5,5,Telecom
Google Cloud,1225.7,1,3.4,2.5,5,Other
Private Cloud,1413.7,1,3.2,2.1,4,Bank
AWS,2000.0,1,4.4,3.5,4,Telecom
Private Cloud,633.0,0,2.6,6.0,1,IT
Private Cloud,1139.4,1,3.4,3.5,4,Other
Private Cloud,1080.1,1,5.0,2.7,5,Other
Azure,2000.0,1,4.6,1.6,4,Other
Google Cloud,800.0,1,3.8,3.5,4,Education
AWS,709.0,0,3.6,5.7,3,IT
Private Cloud,1041.3,1,5.0,3.5,4,Development
Private Cloud,1090.8,1,5.0,3.0,4,IT
Google Cloud,2000.0,1,3.0,3.5,5,Bank
Azure,2000.0,1,3.3,3.5,5,Development
Private Cloud,1530.4,1,3.5,2.0,4,IT
Private Cloud,320.0,0,4.4,7.4,3,Education
Google Cloud,651.0,0,3.1,7.2,2,IT
Google Cloud,2000.0,1,3.9,2.2,4,Development
Private Cloud,2000.0,1,3.0,2.5,4,Bank
Private Cloud,2000.0,1,4.3,3.5,5,Education
Google Cloud,2000.0,1,5.0,2.2,4,Education
Private Cloud,2000.0,1,3.3,3.5,5,Education
AWS,755.0,1,3.2,6.6,1,Bank
Azure,2000.0,1,3.0,2.0,4,Education
Private Cloud,455.0,1,4.2,6.3,2,Telecom
Private Cloud,2000.0,1,3.0,2.0,4,Telecom
Google Cloud,800.0,1,5.0,1.6,4,IT
AWS,2000.0,1,4.9,2.7,5,Education
Private Cloud,457.0,0,2.7,5.2,1,Medicine
AWS,1689.6,1,4.1,1.8,4,Medicine
Private Cloud,1631.1,1,5.0,3.5,5,Other
Private Cloud,951.4,1,4.5,3.5,5,Telecom
AWS,1888.4,1,3.0,2.9,5,Education
AWS,2000.0,1,3.7,2.2,4,Telecom
AWS,2000.0,1,5.0,3.5,4,Education
Google Cloud,800.0,1,3.0,3.1,5,Other
Private Cloud,2000.0,1,3.4,2.7,5,IT
Google Cloud,939.3,1,3.0,3.1,5,Medicine
AWS,2000.0,1,3.0,1.9,4,IT
AWS,800.0,1,3.5,2.3,5,Bank
Google Cloud,800.0,1,3.8,3.5,5,Medicine
Google Cloud,1102.0,0,4.2,6.8,3,Education
AWS,1069.5,1,4.4,3.5,5,Development
Azure,2000.0,1,3.2,3.5,4,Education
Azure,2000.0,1,4.4,1.9,4,IT
Private Cloud,1988.0,1,5.0,1.8,5,Education
Azure,1675.4,1,3.1,3.0,5,Development
Private Cloud,2000.0,1,3.6,3.0,5,Education
AWS,2000.0,1,3.0,3.1,5,Development
Google Cloud,2000.0,1,4.5,2.1,5,Development
Google Cloud,1364.6,1,4.3,3.5,5,Development
Private Cloud,1144.1,1,3.8,1.5,4,IT
Azure,1504.8,1,4.5,2.5,5,IT
Google Cloud,1770.8,1,3.0,3.5,4,IT
AWS,1469.0,0,2.0,6.1,3,Telecom
AWS,217.0,1,3.1,6.4,1,IT
AWS,1453.2,1,5.0,3.5,5,IT
Private Cloud,652.0,1,2.6,6.2,2,IT
AWS,1999.0,0,2.8,7.5,3,Telecom
AWS,2000.0,1,4.1,3.5,4,Development
Google Cloud,2000.0,1,3.7,1.7,5,Medicine
AWS,800.0,1,3.6,1.6,5,IT
Google Cloud,1397.0,1,5.0,3.2,5,Bank
Google Cloud,1068.5,1,4.2,2.4,4,Education
Private Cloud,2000.0,1,5.0,3.4,5,Telecom
Google Cloud,2000.0,1,4.5,2.5,5,Medicine
Azure,1113.0,1,4.4,7.3,2,IT
Azure,2000.0,1,4.6,3.4,5,Bank
AWS,1046.0,0,2.0,7.1,2,Bank
Google Cloud,1983.6,1,4.1,1.9,4,Education
Google Cloud,2000.0,1,3.2,2.9,5,Medicine
AWS,1826.3,1,3.0,3.5,5,Development
Google Cloud,2000.0,1,3.0,3.5,5,IT
Azure,2000.0,1,3.0,3.5,5,IT
Private Cloud,800.0,1,4.0,2.9,5,IT
Azure,800.0,1,3.5,1.6,5,Development
Azure,800.0,1,4.0,2.7,5,Education
AWS,1009.0,0,3.1,6.3,1,Education
Google Cloud,2000.0,1,3.0,3.5,4,Education
Google Cloud,2000.0,1,5.0,2.2,4,Development
Azure,2000.0,1,3.0,3.2,5,Other
Azure,235.0,1,2.1,6.1,2,Education
AWS,1034.4,1,4.1,1.6,5,Education
Google Cloud,2000.0,1,3.0,1.6,4,Development
Azure,2000.0,1,3.9,3.5,4,Education
AWS,1742.6,1,3.5,2.3,4,Telecom
Private Cloud,924.9,1,5.0,1.9,5,Bank
AWS,221.0,1,3.2,5.8,2,Education
AWS,1771.6,1,4.4,3.5,4,IT
Google Cloud,2000.0,1,5.0,2.2,4,IT
Google Cloud,1652.5,1,4.9,3.5,4,Education
Google Cloud,2000.0,1,4.2,2.6,5,Other
AWS,881.3,1,3.6,1.9,5,Education
Google Cloud,1689.4,1,3.1,1.9,5,Other
Azure,2000.0,1,3.1,3.1,4,Education
AWS,2000.0,1,4.9,2.2,4,IT
Azure,2000.0,1,5.0,3.2,5,Bank
AWS,2000.0,1,3.5,3.5,4,IT
Private Cloud,2000.0,1,4.2,1.6,5,Medicine
Azure,299.0,0,4.4,6.4,3,Bank
Google Cloud,1048.0,1,3.6,2.8,4,Development
Google Cloud,2000.0,1,4.5,2.7,5,Medicine
AWS,2000.0,1,3.0,2.5,5,Education
Private Cloud,583.0,0,2.0,5.9,1,Education
Azure,2000.0,1,3.4,2.0,4,Medicine
AWS,778.0,0,2.1,7.0,1,IT
Private Cloud,2000.0,1,4.3,3.5,4,IT
AWS,2000.0,1,5.0,1.9,5,Medicine
Azure,1508.9,1,3.0,3.2,5,Bank
Azure,402.0,1,2.4,6.1,2,Development
Private Cloud,1176.4,1,4.6,2.4,5,Telecom
AWS,1619.4,1,4.5,2.0,4,IT
Private Cloud,2000.0,1,4.9,1.8,4,Telecom
Azure,1256.2,1,4.1,3.4,5,Development
Google Cloud,1448.5,1,4.0,3.0,5,IT
Google Cloud,1553.4,1,4.9,2.7,4,IT
AWS,2000.0,1,3.8,2.9,5,Bank
Azure,234.0,1,3.4,7.5,1,Bank
AWS,2000.0,1,3.8,3.5,5,Development
Azure,2000.0,1,5.0,2.8,4,IT
Private Cloud,2000.0,1,3.9,2.0,4,Development
Azure,1732.9,1,3.0,2.0,4,Telecom
Google Cloud,249.0,1,2.1,4.8,2,Education
Private Cloud,800.0,1,3.6,2.7,4,IT
Private Cloud,312.0,1,2.4,6.3,3,Bank
Private Cloud,800.0,1,3.4,2.2,4,IT
Azure,836.0,0,3.3,6.4,1,IT
Private Cloud,1326.0,1,4.4,2.7,4,Education
AWS,800.0,1,3.4,1.9,4,Education
Private Cloud,2000.0,1,3.7,3.5,5,IT
Private Cloud,800.0,1,4.4,3.5,5,Education
AWS,800.0,1,3.2,3.2,4,Development
Google Cloud,2000.0,1,3.0,3.3,5,Education
Azure,1408.0,0,3.2,6.9,1,Medicine
Azure,2000.0,1,3.7,2.5,4,Medicine
Private Cloud,2000.0,1,4.0,3.5,5,IT
Azure,2000.0,1,3.0,3.5,5,Bank
Google Cloud,1385.1,1,4.3,1.7,5,IT
Private Cloud,800.0,1,3.9,2.7,5,Medicine
Google Cloud,1994.1,1,4.7,3.3,4,Other
AWS,1751.3,1,4.4,2.1,4,IT
Google Cloud,2000.0,1,4.2,2.9,5,IT
AWS,2000.0,1,4.3,2.1,5,IT
Azure,1824.8,1,3.9,1.7,4,Education
